plant_ID,line,batch,type,pop,no,nod_alive,nod,leaf,fru,flo,root_BM,shoot_BM,seed_BM,date_diss,diss,diss_note,plot,loc,survive,field_notes,line_ID
4-H10,FZ19,two,pool,fz,19,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,H10,1,harv,fzx19
4-H11,AC20,two,reference,ac,20,14,14,12,0,0,0.0231,0.061,0,22-Sep-14,Simran,NA,plot_4,H11,1,small,acx20
4-H12,DU4,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,H12,1,harv,dux4
4-H13,WT39,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,H13,1,harv,wtx39
4-H14,AC20,two,pool,ac,20,2,2,9,0,0,0.0033,0.0081,0,not recorded,Jing Qi,NA,plot_4,H14,1,harv,acx20
4-H15,DU4,two,pool,du,4,0,2,3,0,0,0.0065,0.0014,0,22-Sep-14,Steffi,2 senesced,plot_4,H15,0,died,dux4
4-I01,DE15,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,I01,0,died,de15
4-I02,WT30,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,I02,0,died,wtx30
4-I03,FOR26,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,I03,0,died,forx26
4-I04,WT18,one,pool,wt,18,48,48,27,0,0,0.0453,0.1643,0,22-Sep-14,Simran,NA,plot_4,I04,0,died,wt18
4-I05,WT18,one,pool,wt,18,22,22,2,0,0,0.0332,0.0586,0,22-Sep-14,Junielle,NA,plot_4,I05,1,fewleaves,wt18
4-I06,DE15,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,I06,1,harv,de15
4-I07,WT18,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,I07,1,harv,wt18
4-I08,HTR30,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,I08,0,died,htrx30
4-I09,KA7,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,I09,0,died,kax7
4-I10,DE7,two,pool,de,7,0,2,0,0,0,0.0018,8.00E-04,0,22-Sep-14,Shree,2 senesced,plot_4,I10,0,died,dex7
4-I11,WR40a,two,pool,wr,40a,0,0,3,0,0,0.0016,0.0032,0,22-Sep-14,Simran,NA,plot_4,I11,1,fewleaves,wrx40
4-I12,AC15,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,I12,0,died,acx15
4-I13,DE15,two,reference,de,15,5,5,26,0,0,0.036,0.1145,0,not recorded,Madeline,NA,plot_4,I13,1,med,dex15
4-I14,DU4,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,I14,0,died,dux4
4-I15,DU17,two,pool,du,17,43,43,11,0,0,0.0212,0.0044,0,not recorded,Madeline,NA,plot_4,I15,1,fewleaves,dux17
4-J01,WR40a,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,J01,1,harv,wr40
4-J02,RBE38,one,pool,rbe,38,13,13,0,0,0,0.0156,0.0316,0,22-Sep-14,Simran,NA,plot_4,J02,1,fewleaves,rbe38
4-J03,RBE34,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,J03,1,harv,rbe34
4-J04,RBE17,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,J04,1,harv,rbe17
4-J05,AC15,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,J05,0,died,ac15
4-J06,FZ17,one,reference,fz,17,43,43,13,0,0,0.03155,0.1127,0,5-Dec-14,Steffi,NA,plot_4,J06,1,med,fz17
4-J07,HTR1,one,pool,htr,1,0,55,26,0,0,0.1085,0.2352,0,22-Sep-14,Shree,55 senesced,plot_4,J07,1,healthy,htr1
4-J08,RBE34,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,J08,0,died,rbex34
4-J09,KA7,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,J09,0,died,kax7
4-J10,KA16,two,pool,ka,16,0,0,9,0,0,0.0127,0.012,0,22-Sep-14,Shree,NA,plot_4,J10,0,died,kax16
4-J11,FZ24,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,J11,1,harv,fzx24
4-J12,FZ19,two,reference,fz,19,38,38,117,0,0,0.0486,0.2586,0,not recorded,Madeline,15-L?,plot_4,J12,1,med,fzx19
4-J13,KA16,two,pool,ka,16,37,37,54,0,0,0.0295,0.1078,0,not recorded,Madeline,NA,plot_4,J13,1,med,kax16
4-J14,HTR1,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,J14,1,harv,htrx1
4-J15,HTR25,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,J15,1,harv,htrx25
4-K01,HTR25,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,K01,0,died,htr25
4-K02,WT18,one,reference,wt,18,14,14,6,0,0,0.0109,0.0383,0,20-May-15,Steffi,12-K?,plot_4,K02,1,fewleaves,wt18
4-K03,WR34,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,K03,0,died,wrx34
4-K04,HTR30,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,K04,0,died,htr30
4-K05,FOR26,one,reference,for,26,91,91,32,0,0,0.0594,0.1859,0,not recorded,Madeline,NA,plot_4,K05,1,med,for26
4-K06,HTR30,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,K06,1,harv,htr30
4-K07,AC15,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,K07,0,died,acx15
4-K08,RBE17,two,pool,rbe,17,3,15,3,0,0,0.0123,0.0143,0,22-Sep-14,Shree,12 senesced,plot_4,K08,1,fewleaves,rbex17
4-K09,HTR25,two,pool,htr,25,24,24,7,0,0,0.0062,0.008,0,not recorded,Samriti,NA,plot_4,K09,1,harv,htrx25
4-K10,DE7,two,pool,de,7,4,4,4,0,0,0.0021,0.0095,0,22-Sep-14,Junielle,NA,plot_4,K10,0,died,dex7
4-K11,HTR30,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,K11,0,died,htrx30
4-K12,DU4,two,pool,du,4,6,6,3,0,0,0.0051,0.0038,0,22-Sep-14,Simran,NA,plot_4,K12,0,died,dux4
4-K13,FOR26,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,K13,1,harv,forx26
4-K14,AC20,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,K14,0,died,acx20
4-K15,WR34,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,K15,0,died,wrx34
4-L01,KA24,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,L01,0,died,ka24
4-L02,FOR43,one,pool,for,43,12,12,0,0,0,0.0182,0.0185,0,22-Sep-14,Junielle,NA,plot_4,L02,0,died,for43
4-L04,DE7,one,reference,de,7,NA,NA,6,0,0,0.011,0.0357,0,22-Sep-14,Shree,NA,plot_4,L04,1,small,de7
4-L05,HTR1,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,L05,1,fewleaves,htr1
4-L06,DU4,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,L06,0,died,dux4
4-L07,HTD2,two,pool,htd,2,12,12,7,0,0,0.0046,0.0064,0,5-Dec-14,Steffi,NA,plot_4,L07,1,harv,htdx2
4-L08,WT30,two,reference,wt,30,17,17,17,0,0,0.0092,0.0276,0,22-Sep-14,Shree,NA,plot_4,L08,1,inflower,wtx30
4-L09,HTR1,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,L09,0,died,htrx1
4-L10,WT39,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,L10,1,harv,wtx39
4-L11,DU17,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,L11,0,died,dux17
4-L12,AC3,two,pool,ac,3,5,5,3,0,0,0.0032,0.00195,0,22-Sep-14,Simran,NA,plot_4,L12,0,died,acx3
4-L13,FOR43,two,reference,for,43,29,29,3,0,0,0.0109,0.0471,0,22-Sep-14,Sara Li,NA,plot_4,L13,1,fewleaves,forx43
4-L14,FZ24,two,reference,fz,24,26,26,29,0,0,0.0193,0.0532,0,not recorded,Madeline,NA,plot_4,L14,1,small,fzx24
4-L15,FZ19,two,pool,fz,19,3,3,9,0,0,NA,NA,NA,22-Sep-14,Simran,NA,plot_4,L15,1,med,fzx19
4-M01,RBE34,one,pool,rbe,34,22,22,0,0,0,0.0109,0.0246,0,22-Sep-14,Steffi,NA,plot_4,M01,1,harv,rbe34
4-M02,DE7,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,M02,0,died,de7
4-M03,FZ24,one,pool,fz,24,47,47,12,0,0,0.0186,0.0319,0,22-Sep-14,Simran,NA,plot_4,M03,1,small,fz24
4-M04,FZ19,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,M04,0,died,fz19
4-M05,HTR30,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,M05,1,harv,htr30
4-M06,AC15,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,M06,1,harv,acx15
4-M07,FOR43,two,pool,for,43,21,21,16,0,0,0.0093,0.0372,0,not recorded,Madeline,NA,plot_4,M07,0,died,forx43
4-M08,HTD2,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,M08,1,fewleaves,htdx2
4-M09,AC20,two,pool,ac,20,6,6,3,0,0,0.00655,0.0081,0,22-Sep-14,Junielle,NA,plot_4,M09,0,died,acx20
4-M10,DE15,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,M10,0,died,dex15
4-M11,KA16,two,reference,ka,16,11,11,7,0,0,0.0071,0.0098,0,not recorded,Madeline,NA,plot_4,M11,1,small,kax16
4-M12,DE15,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,M12,1,fewleaves,dex15
4-M13,DU4,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,M13,0,died,dux4
4-M14,FOR15,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,M14,1,harv,forx15
4-M15,FZ19,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,M15,1,harv,fzx19
4-N01,DE7,one,pool,de,7,3,3,0,0,0,0.004,0.0057,0,2-Apr-15,Simran ,NA,plot_4,N01,1,harv,de7
4-N02,HTD28,one,pool,htd,28,0,2,8,0,0,0.0136,0.0659,0,22-Sep-14,Steffi,2 senesced,plot_4,N02,1,small,htd28
4-N03,FOR15,one,pool,for,15,43,43,11,0,0,0.0239,0.0554,0,not recorded,Madeline,NA,plot_4,N03,0,died,for15
4-N04,FOR43,one,pool,for,43,18,18,6,0,0,0.0161,0.0331,0,22-Sep-14,Simran,NA,plot_4,N04,1,fewleaves,for43
4-N05,AC3,one,pool,ac,3,5,5,30,0,0,0.0127,0.0761,0,not recorded,Jing Qi,NA,plot_4,N05,1,harv,ac3
4-N06,FOR43,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,N06,1,harv,for43
4-N07,AC15,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,N07,0,died,acx15
4-N08,AC3,two,pool,ac,3,10,10,3,0,0,0.0051,0.0044,0,22-Sep-14,Simran,NA,plot_4,N08,0,died,acx3
4-N09,WR31,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,N09,0,died,wrx31
4-N10,HTD28,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,N10,1,harv,htdx28
4-N11,FOR15,two,pool,for,15,1,1,7,0,0,0.0081,0.0171,0,not recorded,Madeline,NA,plot_4,N11,1,harv,forx15
4-N12,DU17,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,N12,0,died,dux17
4-N13,DU4,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,N13,0,died,dux4
4-N14,KA16,two,pool,ka,16,10,10,0,6,0,0.0055,0.0123,0,not recorded,Madeline,NA,plot_4,N14,1,harv,kax16
4-N15,AC3,two,reference,ac,3,33,33,10,0,0,0.0123,0.0233,0,not recorded,Madeline,NA,plot_4,N15,1,fewleaves,acx3
4-O01,WT18,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,O01,1,harv,wt18
4-O02,AC3,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,O02,1,harv,ac3
4-O03,RBE34,one,reference,rbe,34,32,32,6,0,0,0.0215,0.0319,0,20-May-15,Steffi,NA,plot_4,O03,1,small,rbe34
4-O04,DE7,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,O04,1,harv,de7
4-O05,FOR15,one,pool,for,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,O05,1,fewleaves,for15
4-O06,FOR15,one,reference,for,15,47,47,24,0,0,0.02895,0.0571,0,22-Sep-14,Simran,NA,plot_4,O06,1,small,for15
4-O07,HTD2,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,O07,1,harv,htdx2
4-O08,DU17,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,O08,1,harv,dux17
4-O09,HTD28,two,reference,htd,28,8,8,3,0,0,0.0078,0.0058,0,22-Sep-14,Steffi,NA,plot_4,O09,1,small,htdx28
4-O10,WT39,two,reference,wt,39,NA,NA,NA,NA,NA,0.0346,0.1242,0,not recorded,CHECK,NA,plot_4,O10,1,med,wtx39
4-O11,WR31,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,O11,1,harv,wrx31
4-O12,WR31,two,reference,wr,31,5,5,5,0,0,0.0035,0.00185,0,not recorded,Madeline,NA,plot_4,O12,1,fewleaves,wrx31
4-O13,RBE17,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,O13,0,died,rbex17
4-O14,DU4,two,reference,du,4,14,14,3,0,0,0.0041,0.0073,0,22-Sep-14,Simran,NA,plot_4,O14,1,small,dux4
4-O15,AC20,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,O15,1,harv,acx20
4-P01,HTR30,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,P01,1,harv,htr30
4-P02,RBE38,one,reference,rbe,38,3,3,2,0,0,0.0106,0.018,0,22-Sep-14,Simran,NA,plot_4,P02,1,small,rbe38
4-P03,AC20,one,pool,ac,20,0,12,4,0,0,0.0115,0.0168,0,22-Sep-14,Steffi,12 senesced,plot_4,P03,1,fewleaves,ac20
4-P04,DU4,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,P04,0,died,du4
4-P05,FZ17,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,P05,0,died,fz17
4-P06,KA7,one,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,P06,1,harv,ka7
4-P07,DU4,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,P07,1,harv,dux4
4-P08,AC20,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,P08,1,harv,acx20
4-P09,WR31,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,P09,0,died,wrx31
4-P10,RBE34,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,P10,0,died,rbex34
4-P11,HTD28,two,pool,htd,28,6,6,10,0,0,0.0081,0.0171,0,not recorded,Madeline,NA,plot_4,P11,1,harv,htdx28
4-P12,FZ24,two,pool,fz,24,7,7,7,0,0,3.00E-04,0.0024,0,not recorded,Madeline,NA,plot_4,P12,1,harv,fzx24
4-P13,WR31,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,P13,0,died,wrx31
4-P14,DE15,two,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plot_4,P14,1,fewleaves,dex15
4-P15,FZ24,two,pool,fz,24,22,28,7,0,0,0.0053,0.0025,0,22-Sep-14,Steffi,6 senesced,plot_4,P15,1,fewleaves,fzx24
NR-01,FOR43 ,two,pheno,for,43,6,6,108,0,0,0.0576,0.3184,0,20-May-15,Andrea ,"final harvest, nods not dissected, 2-J05",plot_2,J05,1,small,dux17
NR-02,DU17 ,two,pheno,du,17,4,4,4,0,0,0.0135,0.0137,0,20-May-15,Andrea ,"final harvest, nods not dissected, 2-K05",plot_2,K05,1,small,wtx30
NR-03,FOR43 ,two,pheno,for,43,21,21,78,0,0,0.0725,0.2913,0,20-May-15,Andrea ,"final harvest, nods not dissected, 2-M05",plot_2,M05,1,small,wtx39
NR-04,WT39 ,two,pheno,wt,39,10,10,30,0,0,0.0273,0.1126,0,20-May-15,Andrea ,"final harvest, nods not dissected, 2-N05",plot_2,N05,1,harv,rbex17
NR-05,HTD2 ,two,pheno,htd,2,22,22,43,0,0,0.0312,0.1337,0,20-May-15,Andrea ,"final harvest, nods not dissected, 2-O06",plot_2,O06,1,healthy,fzx24
NR-06,HTR25,one,pheno,htr,25,40,49,104,3,0,0.0708,0.3922,0.0646,10-Jun-15,Andrea and Jessica,"9 senesced, entry in NB, 2-B09",plot_2,B09,1,harv,fz19
NR-07,HTR1,one,pheno,htr,1,74,83,200,0,0,0.3119,1.5638,0,10-Jun-15,Andrea and Jessica,"9 senesced, entry in NB, 2-B10",plot_2,B10,1,"inflower,bagged",htr25
NR-08,FOR43,one,pheno,for,43,69,75,274,11,0,0.1774,1.7745,0.435,2-Jul-15,Andrea and Jessica,"6 senesced, 2-N15",plot_2,N15,1,died,rbex34
NR-09,FZ24 ,one,pheno,fz,24,61,65,140,0,0,0.1079,0.6919,0,2-Jul-15,Andrea and Jessica,"4 senesced, 2-M12",plot_2,M12,1,harv,for43
NR-10,FOR43,one,pool,for,43,NA,NA,NA,NA,NA,0.0089,0.0313,0,not recorded,CHECK,"NA, 1-F13",plot_1,F13,1,harv,wt18
NR-11,FOR43,one,pool,for,43,NA,NA,NA,NA,NA,0.0269,0.0916,0,not recorded,CHECK,"NA, 1-I08",plot_1,I08,1,"postflower,bagged",ka7
NR-12,HTD2,one,pool,htd,2,NA,NA,NA,NA,NA,0.0098,0.0225,0,not recorded,CHECK,"NA, 1-K07",plot_1,K07,1,NA,fz19
NR-13,RBE34,one,pheno,rbe,34,NA,NA,NA,NA,NA,0.1818,1.121,1.3529,not recorded,CHECK,"Check for typo, 2-K04",plot_2,K04,1,harv,ac3
NR-14,RBE17,two,pool,rbe,17,NA,NA,NA,NA,NA,0.0069,0.0149,0,16-Jun-15,Grant,"No intact plant detected, 1-O05",plot_1,O05,1,fewleaves,de15
NR-15,FOR26,one,pheno,for,26,8,10,2,0,0,0.0076,0.0052,0,25-Jun-15,Grant,"2 senesced, 1-E02",plot_1,E02,1,harv,rbex17
NR-16,WT39,two,pheno,wt,39,23,42,16,0,0,0.0182,0.0293,0,29-Jun-15,Grant,"19 senesced, 2-K02",plot_2,K02,1,died,htrx1
NR-17,FOR43,one,pheno,for,43,112,136,269,0,0,NA,NA,NA,29-Jun-15,Grant,"24 senesced, 2-L02",plot_2,L02,1,small,wtx39
NR-18,WR34 ,two,pheno,wr,34,20,28,36,0,0,NA,NA,NA,17-Jul-15,Grant,"8 senesced, 3-C16",plot_3,C16,1,died,fz19
NR-19,KA24,one,pheno,ka,24,41,50,86,0,0,0.0986,0.2094,0,not recorded,Grant,"9 senesced, 2-A02",plot_2,A02,1,(KA24small),forx43
NR-20,DE7,two,pool,de,7,NA,NA,NA,NA,NA,NA,NA,NA,25-May-15,Grant ,"No intact plant detected, 2-N15",plot_2,N15,1,died,rbex34
NR-21,FZ19,two,pool,fz,19,3,3,6,0,0,0.0036,0.0142,0,25-May-15,Jingqi Hao ,"NA, 1-H10",plot_1,H10,1,died,rbex34
NR-22,HTR25,one,pool,htr,25,13,13,21,0,0,0.0051,0.0217,0,not recorded,Madeline,"NA, 1-G16",plot_1,G16,1,"herb,died",rbe17
NR-23,FOR26,two,pool,for,26,13,13,7,0,0,0.0035,0.0053,0,not recorded,Madeline,"NA, 1-I04",plot_1,I04,1,died,wtx18
NR-24,WR34,two,pool,wr,34,12,12,5,0,0,0.0034,0.0036,0,not recorded,Madeline,"labeled 1-B03, 1-B03",plot_1,B03,1,NA,fzx24
NR-25,HTR30,two,pool,htr,30,5,5,2,0,0,0.0036,0.0048,0,not recorded,Madeline,"NA, 1-C06",plot_1,C06,1,harv,de7
NR-26,FOR26,two,pool,for,26,1,1,6,0,0,0.0013,0.0067,0,not recorded,Madeline,"labeled 1-D02, 1-D02",plot_1,D02,1,NA,fz24
NR-27,WR34,two,pool,wr,34,5,5,6,0,0,0.0098,0.0399,0,not recorded,Madeline,"labeled 1-E08, 1-E08",plot_1,E08,1,fewleaves,fz17
NR-28,HTR25,one,pool,htr,25,17,17,29,0,0,0.0161,0.0568,0,not recorded,Madeline,"NA, 1-F07",plot_1,F07,1,NA,htd28
NR-29,WT30,one,pool,wt,30,2,2,1,0,0,0.0033,0.0155,0,not recorded,Madeline,"Mostly grass-like shoot, 1-I07",plot_1,I07,1,harv,ka7
NR-30,RBE38,one,pool,rbe,38,5,5,26,0,0,0.0152,0.1159,0,not recorded,Madeline,"NA, 1-J10",plot_1,J10,1,NA,de7
NR-31,AC20,one,pool,ac,20,52,52,20,0,0,0.02,0.064,0,not recorded,Madeline,"NA, 1-J13",plot_1,J13,1,fewleaves,wrx31
NR-32,FOR15,two,pool,for,15,17,17,6,0,0,0.0087,0.0159,0,not recorded,Madeline,"NA, 1-P02",plot_1,P02,1,fewleaves,wrx34
NR-33,WR34,two,pool,wr,34,4,4,6,0,0,0.0032,0.0026,0,not recorded,Madeline,"NA, 1-P09",plot_1,P09,1,harv,de15
NR-34,HTR25,one,pool,htr,25,7,7,11,0,0,0.0033,0.0108,0,not recorded,Madeline,"NA, 1-R11",plot_1,R11,1,herb,rbe38
NR-35,FZ17,two,pool,fz,17,6,6,0,9,0,NA,NA,NA,not recorded,Madeline,"NA, 2-N08",plot_2,N08,1,small,wrx34
NR-36,WR40a,one,pool,wr,40a,6,6,5,0,0,NA,NA,NA,not recorded,Madeline,"NA, 4-C05",plot_4,C05,1,small,wt39
NR-37,DE15,two,pool,de,15,14,14,10,0,0,0.005,0.0138,0,not recorded,Madeline,"2 plants in bag, 4-D14",plot_4,D14,1,fewleaves,dux17
NR-38,DE15,two,pool,de,15,3,3,9,0,0,0.0069,0.0168,0,not recorded,Madeline,"2 plants in bag, 4-D14",plot_4,D14,1,fewleaves,dux17
NR-39,FOR15,one,pool,for,15,5,5,9,0,0,NA,NA,NA,not recorded,Madeline,"NA, 4-O15",plot_4,O15,1,harv,acx20
NR-40,DU17,two,pool,du,17,7,7,9,0,0,NA,NA,NA,19-May-15,Monika ,"NA, 3-K05",plot_3,K05,1,med,ka16
NR-41,WR34 ,one,pheno,wr,34,52,57,164,0,0,0.2291,1.1842,0,25-May-15,Nabina,"5 senesced, 2-C03",plot_2,C03,1,healthy,wr40a
NR-42,HTR25,two,pool,htr,25,12,12,NA,0,0,NA,NA,NA,not recorded,not recorded,"NA, 2-M18",plot_2,M18,1,died,dex7
NR-43,RBE38,one,pool,rbe,38,NA,NA,NA,NA,NA,0.0148,0.0642,0,not recorded,not recorded,"NA, 1-B16",plot_1,B16,1,small,wrx31
NR-44,FZ17,two,pool,fz,17,NA,NA,NA,NA,NA,0.004,0.0049,0,not recorded,not recorded,"NA, 2-N08",plot_2,N08,1,small,wrx34
NR-45,DU4,two,pheno,du,4,NA,NA,NA,NA,NA,0.057,0.2514,0,not recorded,not recorded,"NA, 3-F14",plot_3,F14,1,med,fzx24
NR-46,FOR15,one,pheno,for,15,NA,NA,NA,NA,NA,0.0624,0.1323,0,not recorded,not recorded,"NA, 3-I13",plot_3,I13,1,harv,dux4
NR-47,WR34,two,pheno,wr,34,NA,NA,NA,NA,NA,0.0287,0.1778,0,not recorded,not recorded,"NA, 3-J16",plot_3,J16,1,healthy,wtx30
NR-48,DE15,one,pool,de,15,22,22,24,0,0,0.0815,0.0188,0,not recorded,Rebecca,"NA, 1-M13",plot_1,M13,1,fewleaves,for15
NR-49,RBE17,two,pool,rbe,17,14,14,4,0,0,0.0025,0.0036,0,not recorded,Samriti,"NA, 1-Q04",plot_1,Q04,1,died,wtx39
NR-50,RBE34,two,pool,rbe,34,18,18,67,0,0,0.0221,0.2201,0,not recorded,Samriti,"cluster of 4 dissected, 1-K03",plot_1,K03,1,harv,ac3
NR-51,FZ17,two,pool,fz,17,9,9,6,0,0,0.0052,0.0054,0,not recorded,Samriti,"NA, 1-Q17",plot_1,Q17,1,fewleaves,dex15
NR-52,AC15,two,pheno,ac,15,22,22,90,3,2,NA,NA,NA,not recorded,Samriti,"NA, 2-J01",plot_2,J01,1,harv,wt18
NR-53,DE7,one,pool,de,7,NA,NA,NA,NA,NA,0.0156,0.1058,0,not recorded,Samriti,"No intact plant detected, 2-N14",plot_2,N14,1,"inflower,bagged",rbe17
NR-54,DE15,one,pool,de,15,14,14,5,0,0,0.0067,0.0199,0,25-May-15,Samriti ,"NA, 1-P10",plot_1,P10,1,NA,wt39
NR-55,WT39,two,pool,wt,39,NA,NA,NA,NA,NA,NA,NA,NA,5-Dec-14,Simran,"No intact plant detected, labeled 1-C02, 1-C02",plot_1,C02,1,fewleaves,forx26
NR-56,DE7 ,one,pool,de,7,6,6,1,0,0,0.0094,0.0193,0,22-Jan-15,Simran,"NA, 1-D07",plot_1,D07,1,harv,wrx34
NR-57,DU4 ,one,pool,du,4,18,18,12,0,0,0.0163,0.0343,0,29-Jan-15,Simran,"NA, 1-O09",plot_1,O09,1,herbfewleaves,ka24
NR-58,WR40a ,two,pool,wr,40a,7,7,3,0,0,0.005,0.0037,0,12-Feb-15,Simran,"NA, 1-R07",plot_1,R07,1,fewleaves,rbex34
